"state","year","quarter","txn_type","transactions","amount_inr","atv_inr","period"
"Haryana",2018,1,"Others",209123,242110585.526403,1157.74250334207,"2018 Q1"
"Haryana",2018,2,"Recharge & bill payments",3054284,984897276.651981,322.464209828549,"2018 Q2"
"Haryana",2018,2,"Peer-to-peer payments",2388953,9745924809.85149,4079.57997074513,"2018 Q2"
"Haryana",2018,2,"Merchant payments",369916,334118261.453441,903.227385280553,"2018 Q2"
"Haryana",2018,2,"Financial Services",167570,38145882.4418038,227.641477840925,"2018 Q2"
"Haryana",2018,2,"Others",170208,217328211.717699,1276.83899533335,"2018 Q2"
"Haryana",2018,3,"Peer-to-peer payments",3753981,14429454356.3457,3843.77394460593,"2018 Q3"
"Haryana",2018,3,"Recharge & bill payments",3203386,1310467515.06058,409.088231970977,"2018 Q3"
"Haryana",2018,3,"Merchant payments",1003057,427387637.933537,426.08509579569,"2018 Q3"
"Haryana",2018,3,"Financial Services",100452,17323790.8141701,172.458396190918,"2018 Q3"
"Haryana",2018,3,"Others",201148,190505707.473618,947.092227979488,"2018 Q3"
"Haryana",2018,4,"Peer-to-peer payments",5905032,22416919746.9386,3796.24018073714,"2018 Q4"
"Haryana",2018,4,"Recharge & bill payments",4116262,1671040703.73176,405.960724495127,"2018 Q4"
"Haryana",2018,4,"Merchant payments",2413446,1013407379.8963,419.900581946437,"2018 Q4"
"Haryana",2018,4,"Financial Services",120711,22252543.6217561,184.345615741367,"2018 Q4"
"Haryana",2018,4,"Others",394732,267255642.26742,677.0559322969,"2018 Q4"
"Haryana",2019,1,"Peer-to-peer payments",12622225,30283578836.619,2399.2266685643,"2019 Q1"
"Haryana",2019,1,"Recharge & bill payments",5576577,2202061874.53617,394.876978213727,"2019 Q1"
"Haryana",2019,1,"Merchant payments",3361995,1292375556.31508,384.407340378281,"2019 Q1"
"Haryana",2019,1,"Financial Services",101786,15201736.0024314,149.349969567833,"2019 Q1"
"Haryana",2019,1,"Others",473192,258437718.158875,546.158257449143,"2019 Q1"
"Haryana",2019,2,"Peer-to-peer payments",10387562,37056084813.5757,3567.35149340872,"2019 Q2"
"Haryana",2019,2,"Recharge & bill payments",5902923,2838724048.08961,480.901419193442,"2019 Q2"
"Haryana",2019,2,"Merchant payments",5738283,2292901816.1432,399.579772580613,"2019 Q2"
"Haryana",2019,2,"Financial Services",57488,12080285.2271217,210.135771415281,"2019 Q2"
"Haryana",2019,2,"Others",655560,301748850.180493,460.291735585596,"2019 Q2"
"Haryana",2019,3,"Peer-to-peer payments",11775288,43738290119.9285,3714.41361943152,"2019 Q3"
"Haryana",2019,3,"Merchant payments",9386779,3615636827.81181,385.183972884821,"2019 Q3"
"Haryana",2019,3,"Recharge & bill payments",8289987,4817098564.82364,581.074320722534,"2019 Q3"
"Haryana",2019,3,"Financial Services",61503,16715100.8802179,271.777000800252,"2019 Q3"
"Haryana",2019,3,"Others",829974,301378585.997859,363.118104901911,"2019 Q3"
"Haryana",2019,4,"Peer-to-peer payments",15729819,58242027266.1444,3702.65082300975,"2019 Q4"
"Haryana",2019,4,"Merchant payments",11615667,5253780278.23642,452.301213372975,"2019 Q4"
"Haryana",2019,4,"Recharge & bill payments",9648003,5637358525.75619,584.303148097714,"2019 Q4"
"Haryana",2019,4,"Financial Services",41688,13756049.1442876,329.976231632307,"2019 Q4"
"Haryana",2019,4,"Others",790808,212797749.819949,269.08902011607,"2019 Q4"
"Haryana",2020,1,"Peer-to-peer payments",17728235,68367245528.0714,3856.40451675372,"2020 Q1"
"Haryana",2020,1,"Merchant payments",14327020,7075196609.22487,493.835885566215,"2020 Q1"
"Haryana",2020,1,"Recharge & bill payments",11346112,6331682016.51632,558.048608767155,"2020 Q1"
"Haryana",2020,1,"Financial Services",34488,25266730.1883267,732.623816641345,"2020 Q1"
"Haryana",2020,1,"Others",600232,176823674.243055,294.592214748722,"2020 Q1"
"Haryana",2020,2,"Peer-to-peer payments",17334369,66645492690.6783,3844.70254963871,"2020 Q2"
"Haryana",2020,2,"Recharge & bill payments",12740328,6547618491.5324,513.928565381708,"2020 Q2"
"Haryana",2020,2,"Merchant payments",11527654,7393393677.7585,641.361518810202,"2020 Q2"
"Haryana",2020,2,"Financial Services",48759,49209527.2914618,1009.23987964195,"2020 Q2"
"Haryana",2020,2,"Others",129940,75550536.6799358,581.426325072617,"2020 Q2"
"Haryana",2020,3,"Peer-to-peer payments",24123449,88796356487.1102,3680.9146356771,"2020 Q3"
"Haryana",2020,3,"Merchant payments",20845136,12141560866.9821,582.464938918225,"2020 Q3"
"Haryana",2020,3,"Recharge & bill payments",12716319,8452802892.50449,664.720890731389,"2020 Q3"
"Haryana",2020,3,"Financial Services",66457,80854296.9304013,1216.64078923817,"2020 Q3"
"Haryana",2020,3,"Others",186818,96375902.203463,515.881243795903,"2020 Q3"
"Haryana",2020,4,"Merchant payments",34063692,21382305452.0679,627.715441182004,"2020 Q4"
"Haryana",2020,4,"Peer-to-peer payments",33920789,128613933346.855,3791.59616089281,"2020 Q4"
"Haryana",2020,4,"Recharge & bill payments",14682896,9675471300.73165,658.962053584773,"2020 Q4"
"Haryana",2020,4,"Financial Services",84881,103265693.753644,1216.59374599314,"2020 Q4"
"Haryana",2020,4,"Others",419181,223528573.133441,533.250727331251,"2020 Q4"
"Haryana",2021,1,"Merchant payments",39363588,23389100227.1553,594.181105318837,"2021 Q1"
"Haryana",2021,1,"Peer-to-peer payments",36764622,135970636784.618,3698.40975883332,"2021 Q1"
"Haryana",2021,1,"Recharge & bill payments",13680353,9260346909.44067,676.908476662895,"2021 Q1"
"Haryana",2021,1,"Financial Services",79784,99672809.9922821,1249.28318951522,"2021 Q1"
"Haryana",2021,1,"Others",364437,218544351.22172,599.676627844374,"2021 Q1"
"Haryana",2021,2,"Merchant payments",45335533,29119078263.9579,642.301442975379,"2021 Q2"
"Haryana",2021,2,"Peer-to-peer payments",44086559,161073685336.666,3653.57807436652,"2021 Q2"
"Haryana",2021,2,"Recharge & bill payments",15861047,9839496894.9714,620.356077059188,"2021 Q2"
"Haryana",2021,2,"Financial Services",85821,97238136.0951769,1133.0342934151,"2021 Q2"
"Haryana",2021,2,"Others",311896,227855606.992665,730.549949318571,"2021 Q2"
"Himachal Pradesh",2018,1,"Recharge & bill payments",284371,49871175.8260742,175.373634534021,"2018 Q1"
"Himachal Pradesh",2018,1,"Peer-to-peer payments",154572,546222027.48353,3533.7708477831,"2018 Q1"
"Himachal Pradesh",2018,1,"Merchant payments",13241,13851230.8349524,1046.08646136639,"2018 Q1"
"Himachal Pradesh",2018,1,"Financial Services",8955,2040522.72477127,227.86406753448,"2018 Q1"
"Himachal Pradesh",2018,1,"Others",20779,16752849.5030095,806.239448626474,"2018 Q1"
"Himachal Pradesh",2018,2,"Recharge & bill payments",385642,83714322.414042,217.077814174913,"2018 Q2"
"Himachal Pradesh",2018,2,"Peer-to-peer payments",243436,1043702964.1513,4287.38134109704,"2018 Q2"
"Himachal Pradesh",2018,2,"Merchant payments",27851,31961300.8827659,1147.58180613859,"2018 Q2"
"Himachal Pradesh",2018,2,"Financial Services",11330,4108919.30755777,362.658367833872,"2018 Q2"
"Himachal Pradesh",2018,2,"Others",19436,19681794.5954466,1012.64635704088,"2018 Q2"
"Himachal Pradesh",2018,3,"Recharge & bill payments",457449,108456077.518629,237.088894103231,"2018 Q3"
"Himachal Pradesh",2018,3,"Peer-to-peer payments",362755,1596570994.98542,4401.23773617295,"2018 Q3"
"Himachal Pradesh",2018,3,"Merchant payments",40675,31168155.2219305,766.273023280406,"2018 Q3"
"Himachal Pradesh",2018,3,"Financial Services",8182,1552275.05377472,189.718290610452,"2018 Q3"
"Himachal Pradesh",2018,3,"Others",17693,16293930.0782673,920.925229088753,"2018 Q3"
"Himachal Pradesh",2018,4,"Recharge & bill payments",598325,143031082.443201,239.052492279616,"2018 Q4"
"Himachal Pradesh",2018,4,"Peer-to-peer payments",590518,2367228879.44626,4008.73280652962,"2018 Q4"
"Himachal Pradesh",2018,4,"Merchant payments",86963,87575811.8001433,1007.04681071425,"2018 Q4"
"Himachal Pradesh",2018,4,"Financial Services",11834,2283052.79097726,192.923169763162,"2018 Q4"
"Himachal Pradesh",2018,4,"Others",20243,21180141.6586644,1046.29460350069,"2018 Q4"
"Himachal Pradesh",2019,1,"Peer-to-peer payments",1178280,3066233587.92365,2602.29621815158,"2019 Q1"
"Himachal Pradesh",2019,1,"Recharge & bill payments",844570,209521987.03977,248.081256781285,"2019 Q1"
"Himachal Pradesh",2019,1,"Merchant payments",115553,86624660.3112043,749.653062328146,"2019 Q1"
"Himachal Pradesh",2019,1,"Financial Services",9585,1424229.99892337,148.589462589814,"2019 Q1"
"Himachal Pradesh",2019,1,"Others",20730,17676977.7175036,852.72444368083,"2019 Q1"
"Himachal Pradesh",2019,2,"Peer-to-peer payments",1141873,4428007670.9587,3877.84602224477,"2019 Q2"
"Himachal Pradesh",2019,2,"Recharge & bill payments",1076793,279864579.975622,259.905645723572,"2019 Q2"
"Himachal Pradesh",2019,2,"Merchant payments",248517,141088575.872646,567.722030575961,"2019 Q2"
"Himachal Pradesh",2019,2,"Financial Services",5013,1453651.53525881,289.976368493678,"2019 Q2"
"Himachal Pradesh",2019,2,"Others",30110,25469495.2683632,845.881609709837,"2019 Q2"
"Himachal Pradesh",2019,3,"Recharge & bill payments",1212659,327570066.996714,270.125457359995,"2019 Q3"
"Himachal Pradesh",2019,3,"Peer-to-peer payments",1181680,5039276845.29521,4264.50210318801,"2019 Q3"
"Himachal Pradesh",2019,3,"Merchant payments",312575,182746198.1643,584.647518721267,"2019 Q3"
"Himachal Pradesh",2019,3,"Financial Services",3096,1775673.97132658,573.53810443365,"2019 Q3"
"Himachal Pradesh",2019,3,"Others",25170,20649996.6957803,820.421004997231,"2019 Q3"
"Himachal Pradesh",2019,4,"Peer-to-peer payments",1579582,6533855301.06982,4136.44578190295,"2019 Q4"
"Himachal Pradesh",2019,4,"Recharge & bill payments",1442940,402619114.994285,279.026927657619,"2019 Q4"
"Himachal Pradesh",2019,4,"Merchant payments",467309,314965060.635269,673.997420625901,"2019 Q4"
"Himachal Pradesh",2019,4,"Financial Services",4576,1769641.96650862,386.722457716045,"2019 Q4"
"Himachal Pradesh",2019,4,"Others",22239,17954418.5822901,807.339295035303,"2019 Q4"
"Himachal Pradesh",2020,1,"Recharge & bill payments",1815157,542356756.96786,298.79330381221,"2020 Q1"
"Himachal Pradesh",2020,1,"Peer-to-peer payments",1594806,6431826925.1188,4032.98390219174,"2020 Q1"
"Himachal Pradesh",2020,1,"Merchant payments",711018,427497010.104398,601.246396159307,"2020 Q1"
"Himachal Pradesh",2020,1,"Financial Services",4711,3172303.69006222,673.382230962051,"2020 Q1"
"Himachal Pradesh",2020,1,"Others",18788,14613755.2415638,777.823889800075,"2020 Q1"
"Himachal Pradesh",2020,2,"Recharge & bill payments",2558935,802231470.162892,313.502089800207,"2020 Q2"
"Himachal Pradesh",2020,2,"Peer-to-peer payments",1544488,6738488218.64032,4362.92688492259,"2020 Q2"
"Himachal Pradesh",2020,2,"Merchant payments",570031,479165630.61021,840.595740600441,"2020 Q2"
"Himachal Pradesh",2020,2,"Financial Services",7634,7359757.7375393,964.076203502659,"2020 Q2"
"Himachal Pradesh",2020,2,"Others",14642,9659685.39296562,659.724449731295,"2020 Q2"
"Himachal Pradesh",2020,3,"Recharge & bill payments",2416395,834567922.274261,345.377275765867,"2020 Q3"
"Himachal Pradesh",2020,3,"Peer-to-peer payments",1954492,8806586536.65917,4505.8186662617,"2020 Q3"
"Himachal Pradesh",2020,3,"Merchant payments",1090445,851539467.337558,780.910057212934,"2020 Q3"
"Himachal Pradesh",2020,3,"Financial Services",9543,11391079.2887365,1193.65810423729,"2020 Q3"
"Himachal Pradesh",2020,3,"Others",19001,11969008.527252,629.914663820431,"2020 Q3"
"Himachal Pradesh",2020,4,"Recharge & bill payments",2638030,936305777.725087,354.926129621379,"2020 Q4"
"Himachal Pradesh",2020,4,"Peer-to-peer payments",2594659,11426268857.2296,4403.76514109546,"2020 Q4"
"Himachal Pradesh",2020,4,"Merchant payments",2001259,1589433440.2684,794.21676068335,"2020 Q4"
"Himachal Pradesh",2020,4,"Financial Services",11353,15534252.2179865,1368.29491922721,"2020 Q4"
"Himachal Pradesh",2020,4,"Others",27027,21510781.3717828,795.89970665567,"2020 Q4"
"Himachal Pradesh",2021,1,"Peer-to-peer payments",2845733,11358078843.5727,3991.26651852886,"2021 Q1"
"Himachal Pradesh",2021,1,"Recharge & bill payments",2547359,948929031.644339,372.514840524771,"2021 Q1"
"Himachal Pradesh",2021,1,"Merchant payments",2186946,1778219850.83478,813.106428249614,"2021 Q1"
"Himachal Pradesh",2021,1,"Financial Services",12561,16554205.5044273,1317.9050636436,"2021 Q1"
"Himachal Pradesh",2021,1,"Others",21430,18764977.9312731,875.640594086472,"2021 Q1"
"Himachal Pradesh",2021,2,"Peer-to-peer payments",3340531,13035543546.6639,3902.2369637234,"2021 Q2"
"Himachal Pradesh",2021,2,"Recharge & bill payments",3216602,1045789841.9162,325.122549173382,"2021 Q2"
"Himachal Pradesh",2021,2,"Merchant payments",2883209,2378084375.19947,824.804714191538,"2021 Q2"
"Himachal Pradesh",2021,2,"Financial Services",14642,16428390.6237362,1122.00455018004,"2021 Q2"
"Himachal Pradesh",2021,2,"Others",28918,19788385.4058352,684.293014933094,"2021 Q2"
"Jammu & Kashmir",2018,1,"Recharge & bill payments",457813,78812610.3512901,172.150223674929,"2018 Q1"
"Jammu & Kashmir",2018,1,"Peer-to-peer payments",353621,861670157.931001,2436.70528031707,"2018 Q1"
"Jammu & Kashmir",2018,1,"Financial Services",65683,10269382.6199755,156.34764885854,"2018 Q1"
"Jammu & Kashmir",2018,1,"Merchant payments",28696,30967525.6388102,1079.15826731287,"2018 Q1"
"Jammu & Kashmir",2018,1,"Others",35755,23651562.7150499,661.489657811492,"2018 Q1"
"Jammu & Kashmir",2018,2,"Recharge & bill payments",794502,166762242.917187,209.895309158677,"2018 Q2"
"Jammu & Kashmir",2018,2,"Peer-to-peer payments",771844,2372961687.55361,3074.40582235997,"2018 Q2"
"Jammu & Kashmir",2018,2,"Financial Services",112422,15636116.8138606,139.084136680193,"2018 Q2"
"Jammu & Kashmir",2018,2,"Merchant payments",79248,64454257.5252622,813.323459585885,"2018 Q2"
"Jammu & Kashmir",2018,2,"Others",38310,31391931.6929462,819.418733827883,"2018 Q2"
"Jammu & Kashmir",2018,3,"Peer-to-peer payments",1260453,3616022745.56458,2868.8279099376,"2018 Q3"
"Jammu & Kashmir",2018,3,"Recharge & bill payments",822143,203079955.34644,247.012934910885,"2018 Q3"
"Jammu & Kashmir",2018,3,"Merchant payments",140076,82826475.1879705,591.296690282208,"2018 Q3"
"Jammu & Kashmir",2018,3,"Financial Services",44464,6397888.35462605,143.88917674132,"2018 Q3"
"Jammu & Kashmir",2018,3,"Others",36825,26373935.0040485,716.196469899484,"2018 Q3"
"Jammu & Kashmir",2018,4,"Peer-to-peer payments",1265457,5151829745.26298,4071.12193086212,"2018 Q4"
"Jammu & Kashmir",2018,4,"Recharge & bill payments",970724,254473764.002331,262.148421180821,"2018 Q4"
"Jammu & Kashmir",2018,4,"Merchant payments",402303,215771001.542956,536.339529019063,"2018 Q4"
"Jammu & Kashmir",2018,4,"Financial Services",33775,6072177.15235805,179.783187338506,"2018 Q4"
"Jammu & Kashmir",2018,4,"Others",49051,36573577.7368893,745.623488550474,"2018 Q4"
"Jammu & Kashmir",2019,1,"Peer-to-peer payments",1913720,5414709531.83673,2829.41576188613,"2019 Q1"
"Jammu & Kashmir",2019,1,"Recharge & bill payments",1131953,302663112.88848,267.381342589737,"2019 Q1"
"Jammu & Kashmir",2019,1,"Merchant payments",452379,199219534.937605,440.381925194593,"2019 Q1"
"Jammu & Kashmir",2019,1,"Financial Services",43247,4593545.20192205,106.216505235555,"2019 Q1"
"Jammu & Kashmir",2019,1,"Others",43688,30649751.6562731,701.559962833572,"2019 Q1"
"Jammu & Kashmir",2019,2,"Peer-to-peer payments",1180781,5666318253.46207,4798.78847429123,"2019 Q2"
"Jammu & Kashmir",2019,2,"Recharge & bill payments",706569,215937468.944147,305.614128194341,"2019 Q2"
"Jammu & Kashmir",2019,2,"Merchant payments",353678,188931529.488236,534.190787915098,"2019 Q2"
"Jammu & Kashmir",2019,2,"Financial Services",22663,2652961.35369745,117.061349057823,"2019 Q2"
"Jammu & Kashmir",2019,2,"Others",32664,26301988.3153483,805.228640562953,"2019 Q2"
"Jammu & Kashmir",2019,3,"Peer-to-peer payments",618694,3499425217.9582,5656.14862590909,"2019 Q3"
"Jammu & Kashmir",2019,3,"Recharge & bill payments",318061,111964437.033211,352.02189841952,"2019 Q3"
"Jammu & Kashmir",2019,3,"Merchant payments",165115,120736230.088847,731.225086084529,"2019 Q3"
"Jammu & Kashmir",2019,3,"Financial Services",2895,658515.882548285,227.466626096126,"2019 Q3"
"Jammu & Kashmir",2019,3,"Others",11761,11446090.8196512,973.224285320228,"2019 Q3"
"Jammu & Kashmir",2019,4,"Peer-to-peer payments",310620,1799955855.97149,5794.71977326473,"2019 Q4"
"Jammu & Kashmir",2019,4,"Merchant payments",91303,77859073.8231737,852.754825396468,"2019 Q4"
"Jammu & Kashmir",2019,4,"Recharge & bill payments",84803,49065907.0457809,578.586925530711,"2019 Q4"
"Jammu & Kashmir",2019,4,"Financial Services",197,213741.286203276,1084.98114823998,"2019 Q4"
"Jammu & Kashmir",2019,4,"Others",3005,2601419.69594779,865.697070198932,"2019 Q4"
"Jammu & Kashmir",2020,1,"Peer-to-peer payments",435154,2654638582.08657,6100.45772780802,"2020 Q1"
"Jammu & Kashmir",2020,1,"Recharge & bill payments",341357,144213068.71202,422.469932393418,"2020 Q1"
"Jammu & Kashmir",2020,1,"Merchant payments",135241,131144418.965033,969.709030286917,"2020 Q1"
"Jammu & Kashmir",2020,1,"Financial Services",2350,2116665.11828055,900.708560970447,"2020 Q1"
"Jammu & Kashmir",2020,1,"Others",7528,5530441.65210294,734.649528706554,"2020 Q1"
"Jammu & Kashmir",2020,2,"Peer-to-peer payments",1238380,7426818530.25821,5997.20484040295,"2020 Q2"
"Jammu & Kashmir",2020,2,"Recharge & bill payments",1028741,413037418.320632,401.497965299946,"2020 Q2"
"Jammu & Kashmir",2020,2,"Merchant payments",341375,403026357.767407,1180.59716665663,"2020 Q2"
"Jammu & Kashmir",2020,2,"Financial Services",9130,10415041.3414459,1140.74932545957,"2020 Q2"
"Jammu & Kashmir",2020,2,"Others",17380,12351591.5708497,710.678456320466,"2020 Q2"
"Jammu & Kashmir",2020,3,"Peer-to-peer payments",1787154,10837119046.7926,6063.8977093147,"2020 Q3"
"Jammu & Kashmir",2020,3,"Recharge & bill payments",1005745,443743222.500647,441.208479784286,"2020 Q3"
"Jammu & Kashmir",2020,3,"Merchant payments",642688,667957476.435025,1039.31841956754,"2020 Q3"
"Jammu & Kashmir",2020,3,"Financial Services",10111,13281733.8022135,1313.59250343324,"2020 Q3"
"Jammu & Kashmir",2020,3,"Others",20200,15128281.3419355,748.924818907698,"2020 Q3"
"Jammu & Kashmir",2020,4,"Peer-to-peer payments",2378539,13736841259.9792,5775.32731646578,"2020 Q4"
"Jammu & Kashmir",2020,4,"Recharge & bill payments",1900075,536741118.301993,282.484174730994,"2020 Q4"
"Jammu & Kashmir",2020,4,"Merchant payments",1377786,1045006123.45963,758.467660042728,"2020 Q4"
"Jammu & Kashmir",2020,4,"Financial Services",13578,17966592.697469,1323.21348486294,"2020 Q4"
"Jammu & Kashmir",2020,4,"Others",84466,44350708.9398146,525.071732292456,"2020 Q4"
"Jammu & Kashmir",2021,1,"Peer-to-peer payments",2800201,14801220301.1487,5285.77066473039,"2021 Q1"
"Jammu & Kashmir",2021,1,"Recharge & bill payments",2554798,663747765.676096,259.804401630225,"2021 Q1"
"Jammu & Kashmir",2021,1,"Merchant payments",1527253,1605408313.47813,1051.1737829149,"2021 Q1"
"Jammu & Kashmir",2021,1,"Financial Services",17276,20848657.8594191,1206.79890364778,"2021 Q1"
"Jammu & Kashmir",2021,1,"Others",98042,47124854.9893291,480.659870150845,"2021 Q1"
"Jammu & Kashmir",2021,2,"Peer-to-peer payments",3955437,19502438177.8094,4930.53945185055,"2021 Q2"
"Jammu & Kashmir",2021,2,"Recharge & bill payments",3568970,892467613.554595,250.063075216265,"2021 Q2"
"Jammu & Kashmir",2021,2,"Merchant payments",2378307,2343370985.58222,985.310553087646,"2021 Q2"
"Jammu & Kashmir",2021,2,"Financial Services",19432,21897796.1870563,1126.89358723015,"2021 Q2"
"Jammu & Kashmir",2021,2,"Others",105673,53580855.458362,507.043951230324,"2021 Q2"
